rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
204	1	4	4	N/A	-62.24930666396941	0.9999999999999999	76.68674700813193	C18H34O6	[M - H4O2 - H]-	NQBSWIGTUPEPIH	InChI=1S/C18H34O6/c19-15(11-7-3-1-5-9-13-17(21)22)16(20)12-8-4-2-6-10-14-18(23)24/h15-16,19-20H,1-14H2,(H,21,22)(H,23,24)	floionic acid	C(CCCC(C(CCCCCCCC(=O)O)O)O)CCCC(=O)O	3.4000001	236484;12314166;12314167;91617972	COCONUT:(CNP0163759);Natural Products:(UNPD66242 UNPD106684 UNPD117605);PubChem:(236484 12314166 12314167 91617972);SuperNatural:(SN00229364 SN00307043 SN00271005);2304_LOTUS_DNP:(9 10-Dihydroxyoctadecanedioic acid)	3178498	309.2071228027344	259.585	182_20230404_LFX_OK_226_VGF136_C08_1_neg_182
205	1	4	4	N/A	-82.91914835670838	0.9999999999999999	44.51099511197443	C17H28O2	[M + CH2O2 - H]-	LRDHPEKBQXDTLO	InChI=1S/C17H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h7-8H,2-6,11-16H2,1H3,(H,18,19)	Pyrulic acid	CCCCCCC=CC#CCCCCCCC(=O)O	6.0	5312621;71446717	COCONUT:(CNP0165307);Natural Products:(UNPD167915);PubChem:(5312621 71446717);2304_LOTUS_DNP:(pyrulic acid)	2129922	309.2071228027344	259.585	182_20230404_LFX_OK_226_VGF136_C08_1_neg_182
206	1	4	4	0.1203757993314852	-104.9407495814965	0.9999999999999999	80.630342065366	C18H30O7	[M - H2O - H]-	XBZWSZLNCWTVRA	InChI=1S/C18H30O7/c19-15(20)11-7-3-1-5-9-13-17(23)25-18(24)14-10-6-2-4-8-12-16(21)22/h1-14H2,(H,19,20)(H,21,22)	null	C(CCCC(=O)O)CCCC(=O)OC(=O)CCCCCCCC(=O)O	3.4000001	87095126	COCONUT:(CNP0307257);Natural Products:(UNPD64623);PubChem:(87095126);SuperNatural:(SN00247255)	3178498	339.1811828613281	146.779	79_20230404_LFX_OK_226_VGF136_C08_1_neg_79
207	1	4	4	N/A	-112.33623054906815	0.9999999999999999	80.630342065366	C18H32O8	[M - H4O2 - H]-	SLOAWEZLWSROFF	InChI=1S/C18H32O8/c1-3-5-7-9-13(20)25-16-15(22)12(11-19)24-18(23)17(16)26-14(21)10-8-6-4-2/h12,15-19,22-23H,3-11H2,1-2H3	2,3-di-0-hexanoyl-alpha-glucopyranose	CCCCCC(=O)OC1C(C(OC(C1OC(=O)CCCCC)O)CO)O	2.4000001	14212402	COCONUT:(CNP0293474);Natural Products:(UNPD20210);PubChem:(14212402);SuperNatural:(SN00294092);2304_LOTUS_DNP	3178498	339.1811828613281	146.779	79_20230404_LFX_OK_226_VGF136_C08_1_neg_79
208	1	4	4	N/A	-125.99951188653456	0.9999999999999999	80.63034206536601	C17H26O4	[M + CH2O2 - H]-	MMVNLSXYHISWMN	InChI=1S/C17H26O4/c1-3-5-6-7-8-12-15(19)17(21)16(20)13-10-9-11-14(18)4-2/h4,14-21H,2-3,5-8,12H2,1H3	(8R,9R,10R)-heptadec-1-en-4,6-diyne-3,8,9,10-tetrol	CCCCCCCC(C(C(C#CC#CC(C=C)O)O)O)O	2.4000001	11623485;53230647;53230648;53230649;53230650;53232317;53232318;73033158;97045378;101552368;102574304	COCONUT:(CNP0409254);Natural Products:(UNPD7131);PubChem:(11623485 53230647 53230648 53230649 53230650 53232317 53232318 73033158 97045378 101552368 102574304);PubMed;2304_LOTUS_DNP:(Fatty alcohols);KEGG Mine	8592064578	339.1811828613281	146.779	79_20230404_LFX_OK_226_VGF136_C08_1_neg_79
209	1	4	4	N/A	-161.5120323530414	0.9999999999999999	80.63034206536602	C18H28O6	[M - H]-	ZDADMCPDUNEBIX	InChI=1S/C18H28O6/c1-10-2-3-11-6-13(20)8-16(22)18(11)15(10)5-4-12(19)7-14(21)9-17(23)24/h2-3,6,10,12-16,18-22H,4-5,7-9H2,1H3,(H,23,24)	DES(2-methylbutanoyl)pravastatin	CC1C=CC2=CC(CC(C2C1CCC(CC(CC(=O)O)O)O)O)O	0.100000001	18943821;22856170;54540741;57116114;58746973;67676252;67731032;67837474;129627075;131707445;133688146	PubChem:(18943821 22856170 54540741 57116114 58746973 67676252 67731032 67837474 129627075 131707445 133688146);CHEBI:(63655);KEGG Mine	8589934626	339.1811828613281	146.779	79_20230404_LFX_OK_226_VGF136_C08_1_neg_79
210	1	1	1	0.11946378796692825	-24.617444968335118	0.9999999999999999	15.919455615672863	C18H36O4	[M - H2O - H]-	VACHUYIREGFMSP	InChI=1S/C18H36O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	Dioxystearinsaeure	CCCCCCCCC(C(CCCCCCCC(=O)O)O)O	5.0999999	89377;441460;12235228;12235229;12235230;21993141;25201168;25201835;91666453;137333844;139265376	HMDB:(59633);PubChem class - food;SuperNatural:(SN00159870 SN00381834 SN00251612 SN00243574 SN00316087);ZINC bio:(ZINC08220964 ZINC30726317 ZINC30730192 ZINC59206873);MeSH:(89377);Plantcyc:(CPD-10515 CPD-9002);PubMed;2304_LOTUS_DNP:(9 10-dihydroxystearic acid);NORMAN:(NS00010583);COCONUT:(CNP0044212 CNP0413661);KNApSAcK:(1214);Natural Products:(UNPD111606 UNPD175951 UNPD151966 UNPD11320);PubChem:(89377 441460 12235228 12235229 12235230 21993141 25201168 25201835 91666453 137333844 139265376);CHEBI:(85197 28724 85147 58797 85633 49254 142837 136767);PubChem class - bio and metabolites;KEGG:(C15988 C08314 C19622);PubChem class - safety and toxic;Biocyc:(CPD-9002 CPD-10515)	221686142	297.2435302734375	284.606	193_20230404_LFX_OK_226_VGF136_C08_1_neg_193
211	1	4	4	0.11722525943487129	-152.17177120782853	0.9999999999999999	51.363466466832264	C15H22O9	[M - H2O - H]-	QSOURIMNVDBNHL	InChI=1S/C15H22O9/c1-4-3-21-14(7-6(4)9(18)13-12(7)23-13)24-15-11(20)10(19)8(17)5(2-16)22-15/h3,5-20H,2H2,1H3	Deutzioside	CC1=COC(C2C1C(C3C2O3)O)OC4C(C(C(C(O4)CO)O)O)O	-2.4000001	443352;4490613	COCONUT:(CNP0120022);KNApSAcK:(10613);Natural Products:(UNPD32835 UNPD95449 UNPD135191);PubChem:(443352 4490613);SuperNatural:(SN00357884 SN00372171 SN00386445);CHEBI:(4458);KEGG:(C11671);2304_LOTUS_DNP:(deutzioside)	3178802	327.1084289550781	48.147	16_20230404_LFX_OK_226_VGF136_C08_1_neg_16
212	1	4	4	N/A	-154.42487918134873	0.9999999999999999	35.43435127539467	C14H18O6	[M + CH2O2 - H]-	MKNCRDRXKFGNDG	InChI=1S/C14H18O6/c1-3-4-12(16)19-11-7-8(2)18-14(17)13-10(20-13)6-5-9(11)15/h3-6,8-11,13,15H,7H2,1-2H3	multiplolide B	CC=CC(=O)OC1CC(OC(=O)C2C(O2)C=CC1O)C	1.0	11778517;101130309	COCONUT:(CNP0283426);KNApSAcK:(46170);Natural Products:(UNPD10177);PubChem:(11778517 101130309);CHEBI:(66412);MeSH:(11778517);PubMed;2304_LOTUS_DNP:(Macrolide lactones)	2130038	327.1084289550781	48.147	16_20230404_LFX_OK_226_VGF136_C08_1_neg_16
213	1	4	4	N/A	-210.4388640982501	0.9999999999999999	51.363466466832264	C15H20O8	[M - H]-	OCBGGIGDVZVNNU	InChI=1S/C15H20O8/c16-7-10-11(17)12(18)13(19)15(23-10)22-9(14(20)21)6-8-4-2-1-3-5-8/h1-5,9-13,15-19H,6-7H2,(H,20,21)	null	C1=CC=C(C=C1)CC(C(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.5	102577490;102577491	PubChem:(102577490 102577491);2304_LOTUS_DNP	2	327.1084289550781	48.147	16_20230404_LFX_OK_226_VGF136_C08_1_neg_16
214	1	4	4	N/A	-241.97724646444814	0.9999999999999999	51.363466466832264	C15H24O10	[M - H4O2 - H]-	XUWSHXDEJOOIND	InChI=1S/C15H24O10/c1-14(21)4-7(17)15(22)2-3-23-13(11(14)15)25-12-10(20)9(19)8(18)6(5-16)24-12/h2-3,6-13,16-22H,4-5H2,1H3	Harpagide	CC1(CC(C2(C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	-3.29999995	93045;4678529;7092968;12310361;10044294;21604821;45783033;51026735;44438955;51694522;51694523;51694524;54748480;98683189;98683190;101286236;101955914;124871106;131707815;133561884;133612270;138107419;138113340;139292155	SuperNatural:(SN00034435 SN00293836 SN00255117 SN00330000 SN00034434 SN00036223 SN00308658 SN00034433 SN00034432 SN00352355 SN00324099);ZINC bio:(ZINC04082157 ZINC35465901 ZINC35465903 ZINC35465905 ZINC35465907);additional;MeSH:(93045 4678529 10044294 44438955 54748480 101286236 133612270 138113340);PubMed;2304_LOTUS_DNP:(Iridoids monoterpenoids);NORMAN:(NS00043280);COCONUT:(CNP0262747);KNApSAcK:(10569);Natural Products:(UNPD83385 UNPD115090 UNPD156971 UNPD76628 UNPD190944 UNPD74236 UNPD29822);PubChem:(93045 4678529 7092968 12310361 10044294 21604821 45783033 51026735 44438955 51694522 51694523 51694524 54748480 98683189 98683190 101286236 101955914 124871106 131707815 133561884 133612270 138107419 138113340 139292155);PubChem class - safety and toxic;Training Set;KEGG Mine	8661033046	327.1084289550781	48.147	16_20230404_LFX_OK_226_VGF136_C08_1_neg_16
215	1	4	4	0.11438167960073282	-33.20292849664648	0.9999999999999999	102.73248570713359	C18H28O4	[M - H]-	OXXJZDJLYSMGIQ	InChI=1S/C18H28O4/c1-2-15(19)12-10-14-11-13-17(20)16(14)8-6-4-3-5-7-9-18(21)22/h10-16,19H,2-9H2,1H3,(H,21,22)	Phytoprostane A1	CCC(C=CC1C=CC(=O)C1CCCCCCCC(=O)O)O	3.5	24978539;125181365;125181366;124630882;124630883;131839859;131839862	COCONUT:(CNP0385805);Training Set;PubChem:(24978539 125181365 125181366 124630882 124630883 131839859 131839862);2304_LOTUS_DNP:(Phytoprostanes);additional	2637826	307.19140625	191.439	132_20230404_LFX_OK_226_VGF136_C08_1_neg_132
216	1	4	4	N/A	-33.89196996694166	0.9999999999999999	102.73248570713356	C18H30O5	[M - H2O - H]-	PLXNUXTXNUIUNK	InChI=1S/C18H30O5/c1-2-13(19)10-11-15-14(16(20)12-17(15)21)8-6-4-3-5-7-9-18(22)23/h10-11,13-15,17,19,21H,2-9,12H2,1H3,(H,22,23)	8-[(1R,2S,3S)-3-hydroxy-2-[(E,3R)-3-hydroxypent-1-enyl]-5-oxocyclopentyl]octanoic acid	CCC(C=CC1C(CC(=O)C1CCCCCCCC(=O)O)O)O	2.96258831	11267370;11278834;21544236;68145051;131839853;131839854;131839855;131839856;131839857;131839858	PubChem:(11267370 11278834 21544236 68145051 131839853 131839854 131839855 131839856 131839857 131839858);2304_LOTUS_DNP:(Phytoprostanes)	2	307.19140625	191.439	132_20230404_LFX_OK_226_VGF136_C08_1_neg_132
217	1	4	4	N/A	-57.53824044704318	0.9999999999999999	102.73248570713356	C18H32O6	[M - H4O2 - H]-	FJZXLCCATXFBKE	InChI=1S/C18H32O6/c1-2-14(19)10-12-16(21)17(22)13-11-15(20)8-6-4-3-5-7-9-18(23)24/h10-17,19-22H,2-9H2,1H3,(H,23,24)	null	CCC(C=CC(C(C=CC(CCCCCCCC(=O)O)O)O)O)O	1.29999995	102339344;102339345	PubChem:(102339344 102339345);2304_LOTUS_DNP:(Other Octadecanoids)	2	307.19140625	191.439	132_20230404_LFX_OK_226_VGF136_C08_1_neg_132
218	1	4	4	N/A	-103.86947175661332	0.9999999999999999	77.30436630934621	C17H26O2	[M + CH2O2 - H]-	YABWMILQFXOECJ	InChI=1S/C17H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2,7-8H,1,3-6,11-16H2,(H,18,19)	10E,16-heptadecadien-8-ynoic acid	C=CCCCCC=CC#CCCCCCCC(=O)O	5.5	5312614	COCONUT:(CNP0236166);Natural Products:(UNPD106097);PubChem:(5312614);2304_LOTUS_DNP:(acetylenic acids)	2129922	307.19140625	191.439	132_20230404_LFX_OK_226_VGF136_C08_1_neg_132
219	1	4	4	0.11393979958604507	-17.331844919912964	0.9999999999999999	44.75086393997385	C18H34O4	[M - H2O - H]-	GQEOLYBERRZZCE	InChI=1S/C18H34O4/c1-2-3-4-5-6-10-13-16-18(22-16)15(19)12-9-7-8-11-14-17(20)21/h15-16,18-19H,2-14H2,1H3,(H,20,21)	null	CCCCCCCCC1C(O1)C(CCCCCCC(=O)O)O	5.0	53851542;99645740;99645742;99866601;99866603	COCONUT:(CNP0330234);Training Set;PubChem:(53851542 99645740 99645742 99866601 99866603);KEGG Mine;additional	8592572418	295.2277526855469	299.701	197_20230404_LFX_OK_226_VGF136_C08_1_neg_197
220	1	4	4	N/A	-21.529191071521716	0.9999999999999999	44.750863939973854	C18H32O3	[M - H]-	FBUKMFOXMZRGRB	InChI=1S/C18H32O3/c1-2-3-4-5-7-10-13-16-17(21-16)14-11-8-6-9-12-15-18(19)20/h7,10,16-17H,2-6,8-9,11-15H2,1H3,(H,19,20)	Coronaric acid	CCCCCC=CCC1C(O1)CCCCCCCC(=O)O	5.5999999	1929;5283018;6246154;5316080;12097313;23511205;40846584;40846586;53790963;86583477;124305192;124356328	HMDB:(4701);SuperNatural:(SN00017844 SN00017843 SN00275869 SN00386824 SN00302375 SN00158037);ZINC bio:(ZINC08860472 ZINC08860473 ZINC08860474 ZINC08860475);additional;MeSH:(5283018);Plantcyc:(CPD-13636);PubMed;2304_LOTUS_DNP:(coronaric acid);COCONUT:(CNP0055676 CNP0251605);Natural Products:(UNPD17948 UNPD132082 UNPD71499);PubChem:(1929 5283018 6246154 5316080 12097313 23511205 40846584 40846586 53790963 86583477 124305192 124356328);YMDB Mine;CHEBI:(84023 86022 34494);PubChem class - bio and metabolites;KEGG:(C14825);Training Set;Biocyc:(CPD-13636)	34380376430	295.2277526855469	299.701	197_20230404_LFX_OK_226_VGF136_C08_1_neg_197
221	1	4	4	N/A	-29.003870628260195	0.9999999999999999	44.75086393997385	C18H36O5	[M - H4O2 - H]-	DJKUVMZEGIWUTP	InChI=1S/C18H36O5/c1-2-3-4-8-11-15(19)14-17(21)16(20)12-9-6-5-7-10-13-18(22)23/h15-17,19-21H,2-14H2,1H3,(H,22,23)	9,10,12-trihydroxyoctadecanoic Acid	CCCCCCC(CC(C(CCCCCCCC(=O)O)O)O)O	3.79999995	4252742;16395971;40471259;40471261;40471263;40471265;124308147;124308148	COCONUT:(CNP0066859 CNP0363949);PubChem:(4252742 16395971 40471259 40471261 40471263 40471265 124308147 124308148);SuperNatural:(SN00067490 SN00067491 SN00067489 SN00067488);ZINC bio:(ZINC04026460 ZINC04026461 ZINC04026462 ZINC04026463);PubMed;KEGG Mine	8593088578	295.2277526855469	299.701	197_20230404_LFX_OK_226_VGF136_C08_1_neg_197
222	1	4	4	N/A	-115.13749054546211	0.9999999999999999	14.32405379945336	C17H30O	[M + CH2O2 - H]-	JEBIMSVVDVTZIY	InChI=1S/C17H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h6-7,9-10,17H,2-5,8,11-16H2,1H3	(8Z,11Z)-Heptadecadienal	CCCCCC=CCC=CCCCCCCC=O	6.0	6430322;14543488;71441234;129727052;131753110	COCONUT:(CNP0191643);HMDB:(41334);Natural Products:(UNPD21409 UNPD118340);PubChem:(6430322 14543488 71441234 129727052 131753110);SuperNatural:(SN00251424 SN00363903);PubChem class - bio and metabolites;MeSH:(71441234 131753110);PubMed;2304_LOTUS_DNP:(heptadeca-8 11-dienal)	19955790	295.2277526855469	299.701	197_20230404_LFX_OK_226_VGF136_C08_1_neg_197
223	1	1	1	0.11193531366477313	-167.14508380578792	0.9999999999999999	33.41356770718947	C16H22O4	[M - H]-	AXODOWFEFKOVSH	InChI=1S/C16H22O4/c1-9-10(2)15-12(11(3)14(9)19)5-7-16(4,20-15)8-6-13(17)18/h19H,5-8H2,1-4H3,(H,17,18)	alpha-Cehc	CC1=C(C2=C(CCC(O2)(C)CCC(=O)O)C(=C1O)C)C	3.0999999	12073949;9943542;15556206;11254535	HMDB:(1518);SuperNatural:(SN00216054);ZINC bio:(ZINC12495242);additional;MeSH:(9943542);PubMed;COCONUT:(CNP0084959);PubChem:(12073949 9943542 15556206 11254535);CHEBI:(88427);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-11962)	20473966	277.1444396972656	185.389	126_20230404_LFX_OK_226_VGF136_C08_1_neg_126
224	1	2	2	0.11008903960022268	-261.6715016591871	0.9999999999999999	11.902083251538627	C27H40O15	[M - H4O2 - H]-	CPMZLIRNESDGDD	InChI=1S/C27H40O15/c1-12(2)6-20(32)42-25-21-17(7-19(39-14(4)30)27(21,35)11-38-13(3)29)16(9-36-25)10-37-26-24(40-15(5)31)23(34)22(33)18(8-28)41-26/h9,12,17-19,21-26,28,33-35H,6-8,10-11H2,1-5H3	null	CC(C)CC(=O)OC1C2C(CC(C2(COC(=O)C)O)OC(=O)C)C(=CO1)COC3C(C(C(C(O3)CO)O)O)OC(=O)C	-1.0	23900066	COCONUT:(CNP0088851);PubChem:(23900066);SuperNatural:(SN00039655);ZINC bio:(ZINC67902698);2304_LOTUS_DNP:(Iridoids monoterpenoids);additional	3678210	567.2086181640625	91.31	29_20230404_LFX_OK_226_VGF136_C08_1_neg_29
225	1	2	2	N/A	-323.1738642812888	0.9999999999999999	11.902083251538627	C27H38O14	[M - H2O - H]-	MXXRZVWQIBOVFZ	InChI=1S/C27H38O14/c1-4-12-13(5-6-28)15(10-38-26(12)41-27-22(32)21(31)20(30)18(8-29)40-27)24(34)39-17-7-14-16(23(33)36-3)9-37-25(35)19(14)11(17)2/h4,9-14,17-22,25-32,35H,1,5-8H2,2-3H3	ACMC-20mowm	CC1C(CC2C1C(OC=C2C(=O)OC)O)OC(=O)C3=COC(C(C3CCO)C=C)OC4C(C(C(C(O4)CO)O)O)O	-0.699999988	183537;14312976;57347058	PubChem:(183537 14312976 57347058);KNApSAcK:(10773);2304_LOTUS_DNP:(Iridoids monoterpenoids)	18	567.2086181640625	91.31	29_20230404_LFX_OK_226_VGF136_C08_1_neg_29
226	1	4	4	0.10962694162380086	-48.60527907823051	0.9999999999999999	25.790660018760892	C17H28O3	[M - H]-	KUKJHGXXZWHSBG	InChI=1S/C17H28O3/c1-2-3-10-13-16(18)14-11-8-6-4-5-7-9-12-15-17(19)20/h5-8,11,14,16,18H,2-4,9-10,12-13,15H2,1H3,(H,19,20)	hydroxyheptadecatrienate	CCCCCC(C=CC=CCC=CCCCC(=O)O)O	4.0999999	1414;182416;5283141;5312765;6442689;10493891;25790960;35025094;71684429;92223242;102571778;124933127;134687907;135043264	HMDB:(12535);SuperNatural:(SN00376952);ZINC bio:(ZINC04546470 ZINC05513130 ZINC13514103);additional;MeSH:(1414 5283141 5312765);PubMed;2304_LOTUS_DNP:(12-HHTrE);COCONUT:(CNP0321273);Natural Products:(UNPD8251);PubChem:(1414 182416 5283141 5312765 6442689 10493891 25790960 35025094 71684429 92223242 102571778 124933127 134687907 135043264);CHEBI:(63977 90694 72783);PubChem class - bio and metabolites;KEGG:(C20388);PubChem class - safety and toxic;Training Set	87613806	279.19647216796875	260.827	185_20230404_LFX_OK_226_VGF136_C08_1_neg_185
227	1	4	4	N/A	-62.998471669108696	0.9999999999999999	25.790660018760892	C17H32O5	[M - H4O2 - H]-	LQUQONKFQVLLGO	InChI=1S/C17H32O5/c18-15(11-7-3-1-5-9-13-16(19)20)12-8-4-2-6-10-14-17(21)22/h15,18H,1-14H2,(H,19,20)(H,21,22)	null	C(CCCC(CCCCCCCC(=O)O)O)CCCC(=O)O	4.36928177	""	COCONUT:(CNP0312625);Natural Products:(UNPD70955);SuperNatural:(SN00353709);2304_LOTUS_DNP:(9-hydroxyheptadecanedioic acid)	3178496	279.19647216796875	260.827	185_20230404_LFX_OK_226_VGF136_C08_1_neg_185
228	1	4	4	N/A	-127.8741103545521	0.9999999999999999	9.989217441542799	C16H26O	[M + CH2O2 - H]-	FEMMLZBDOKRYQM	InChI=1S/C16H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h5-6,10-13,16H,2-4,7-9,14-15H2,1H3	4,6,11-hexadecatrienal	CCCCC=CCCCC=CC=CCCC=O	4.9000001	5283380;15024651;72743367;87161684;101656441;101656442	COCONUT:(CNP0131736);Natural Products:(UNPD43247);PubChem:(5283380 15024651 72743367 87161684 101656441 101656442);SuperNatural:(SN00306802);PubMed;2304_LOTUS_DNP:(4 6 11-Hexadecatrienal)	3178562	279.19647216796875	260.827	185_20230404_LFX_OK_226_VGF136_C08_1_neg_185
229	1	4	4	N/A	-169.1658180645142	0.9999999999999999	25.790660018760892	C17H30O4	[M - H2O - H]-	MYNSYTXSSRGRRO	InChI=1S/C17H30O4/c1-3-4-5-6-7-8-9-10-11-12-13-15(17(20)21)14(2)16(18)19/h3-13H2,1-2H3,(H,18,19)(H,20,21)	Chaetomellic Acid C	CCCCCCCCCCCCC(=C(C)C(=O)O)C(=O)O	6.19999981	10402440	PubChem:(10402440);PubMed;2304_LOTUS_DNP:(Chaetomellic Acid C)	66	279.19647216796875	260.827	185_20230404_LFX_OK_226_VGF136_C08_1_neg_185
230	1	1	1	0.10854755661765614	-6.595456255694193	0.9999999999999999	33.08845304344506	C18H32O3	[M - H]-	NPDSHTNEKLQQIJ	InChI=1S/C18H32O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14,17,19H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)	dimorphecolate	CCCCCC=CC=CC(CCCCCCCC(=O)O)O	5.30000019	1927;5282944;5282945;5312829;5312830;6610222;15559032;16061038;16061059;25245815;35025190;40467936;40490650;51405081;57357244;71434126;90658775;102052894;122388205;124355518;134689020;134689021	HMDB:(4670 10223 62652);SuperNatural:(SN00011322 SN00028453 SN00257425 SN00011323 SN00361119 SN00005767 SN00280143);ZINC bio:(ZINC03871295 ZINC04655400 ZINC04655401 ZINC31155577);additional;MeSH:(1927 5282944 5282945);Plantcyc:(CPD-8204);PubMed;2304_LOTUS_DNP:(9(R)-hode);COCONUT:(CNP0146027 CNP0206712);Natural Products:(UNPD36936 UNPD154313 UNPD186121 UNPD214211);PubChem:(1927 5282944 5282945 5312829 5312830 6610222 15559032 16061038 16061059 25245815 35025190 40467936 40490650 51405081 57357244 71434126 90658775 102052894 122388205 124355518 134689020 134689021);CHEBI:(68946 77852 72651 78730 34496 133820 77895);PubChem class - bio and metabolites;KEGG:(C14767);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-13649 CPD-8204)	87746926	295.227783203125	271.6	188_20230404_LFX_OK_226_VGF136_C08_1_neg_188
231	1	2	2	0.10704400202145625	-13.952588058515772	0.9999999999999999	19.107712847150463	C26H34O12	[M - H2O - H]-	AWTYKUNFPBFFHC	InChI=1S/C26H34O12/c1-34-18-7-12(3-5-16(18)29)21(30)15-11-36-25(14(15)9-27)13-4-6-17(19(8-13)35-2)37-26-24(33)23(32)22(31)20(10-28)38-26/h3-8,14-15,20-33H,9-11H2,1-2H3	null	COC1=C(C=CC(=C1)C2C(C(CO2)C(C3=CC(=C(C=C3)O)OC)O)CO)OC4C(C(C(C(O4)CO)O)O)O	-0.5	57509528;95790453;95790454;95790455;95790456;102089664;124905223;124905224;124905225;124905226;138396512	COCONUT:(CNP0160443);Natural Products:(UNPD195796);PubChem:(57509528 95790453 95790454 95790455 95790456 102089664 124905223 124905224 124905225 124905226 138396512);SuperNatural:(SN00042152 SN00335812 SN00042151 SN00042149 SN00042150);ZINC bio:(ZINC72320594 ZINC72320595 ZINC72320596 ZINC72320597);additional;Training Set;2304_LOTUS_DNP:(Furanoid lignans)	3727362	519.1871337890625	100.335	30_20230404_LFX_OK_226_VGF136_C08_1_neg_30
232	1	2	2	N/A	-183.42499886511146	0.9999999999999999	19.107712847150463	C26H36O13	[M - H4O2 - H]-	BEKHWWJHMZTRDE	InChI=1S/C26H36O13/c1-35-17-10-14(5-6-16(17)38-26-24(34)23(33)22(32)20(12-29)39-26)25(15(30)11-28)37-19-9-13(4-3-7-27)8-18(36-2)21(19)31/h5-6,8-10,15,20,22-34H,3-4,7,11-12H2,1-2H3	null	COc1cc(C(Oc2cc(CCCO)cc(OC)c2O)C(O)CO)ccc1OC1OC(CO)C(O)C(O)C1O	0.23806767136587162	""	""	0	519.1871337890625	100.335	30_20230404_LFX_OK_226_VGF136_C08_1_neg_30
233	1	4	4	0.10656348520572571	-12.465353210854396	0.9999999999999999	27.183459628672505	C30H46O6	[M - H]-	UIEGOKVPCRANSU	InChI=1S/C30H46O6/c1-17-9-14-30(24(34)35)16-15-26(3)18(22(30)29(17,6)36)7-8-19-25(2)12-11-21(31)28(5,23(32)33)20(25)10-13-27(19,26)4/h7,17,19-22,31,36H,8-16H2,1-6H3,(H,32,33)(H,34,35)	rotundioic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)O)C)C)C2C1(C)O)C)C(=O)O	5.19999981	13857523;13857524;13857526;13857528;21672638;23928131;44201983;73755756;91145344;93472766;93472767;93472768;91505938;95224612;95224613;95224614;95224615;91361519;98683209;124827769;124827770;124827771;124827772;138108233	COCONUT:(CNP0136570 CNP0249512);Natural Products:(UNPD91886 UNPD9003 UNPD149378 UNPD164426 UNPD117628);PubChem:(13857523 13857524 13857526 13857528 21672638 23928131 44201983 73755756 91145344 93472766 93472767 93472768 91505938 95224612 95224613 95224614 95224615 91361519 98683209 124827769 124827770 124827771 124827772 138108233);SuperNatural:(SN00234942 SN00038626 SN00040871 SN00364830 SN00040872 SN00038624 SN00038625 SN00363651 SN00040874 SN00040873 SN00038623 SN00281908);ZINC bio:(ZINC38139693 ZINC38139694 ZINC38139695 ZINC38139696 ZINC67912569 ZINC67912570 ZINC67912573 ZINC67912574);additional;MeSH:(21672638);Training Set;PubMed;2304_LOTUS_DNP:(Ursane and Taraxastane triterpenoids)	3727430	501.3222351074219	212.427	153_20230404_LFX_OK_226_VGF136_C08_1_neg_153
234	1	4	4	N/A	-29.57704723295686	0.9999999999999999	27.18345962867251	C30H48O7	[M - H2O - H]-	RIFJXBJHRYLRKR	InChI=1S/C30H48O7/c1-17-8-11-29(24(35)36)13-12-26(3)18(22(29)28(17,5)37)6-7-20-25(2)14-19(33)23(34)30(15-31,16-32)21(25)9-10-27(20,26)4/h6,17,19-23,31-34,37H,7-16H2,1-5H3,(H,35,36)	(1R,2R,4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9,9-bis(hydroxymethyl)-1,2,6a,6b,12a-pentamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(CO)CO)O)O)C)C)C2C1(C)O)C)C(=O)O	3.0999999	23259303	COCONUT:(CNP0230324 CNP0257105);Natural Products:(UNPD116482 UNPD166530 UNPD114469);PubChem:(23259303);SuperNatural:(SN00143614 SN00300514 SN00368186 SN00314571);CHEBI:(132819);2304_LOTUS_DNP:(Ursane and Taraxastane triterpenoids)	3178530	501.3222351074219	212.427	153_20230404_LFX_OK_226_VGF136_C08_1_neg_153
